OG0009679																					24.OZ|24.OZ_007092-T1																																																																																																																																																																																																																																																																																																																																							
OG0009680																								30.OZ|30.OZ_006317-T1																																																																																																																																																																																																																																																																																																																																				
OG0009681																										34.OZ|34.OZ_000789-T1																																																																																																																																																																																																																																																																																																																																		
OG0009682																											35.OZ|35.OZ_001139-T1																																																																																																																																																																																																																																																																																																																																	
OG0009683																															39.OZ|39.OZ_006084-T1																																																																																																																																																																																																																																																																																																																													
OG0009684																															39.OZ|39.OZ_006218-T1																																																																																																																																																																																																																																																																																																																													
OG0009685																																40.OZ|40.OZ_002750-T1																																																																																																																																																																																																																																																																																																																												
OG0009686																																40.OZ|40.OZ_002758-T1																																																																																																																																																																																																																																																																																																																												
OG0009687																																40.OZ|40.OZ_002759-T1																																																																																																																																																																																																																																																																																																																												
OG0009688																																40.OZ|40.OZ_002760-T1																																																																																																																																																																																																																																																																																																																												
OG0009689																																40.OZ|40.OZ_002764-T1																																																																																																																																																																																																																																																																																																																												
OG0009690																																40.OZ|40.OZ_002765-T1																																																																																																																																																																																																																																																																																																																												
OG0009691																																40.OZ|40.OZ_002767-T1																																																																																																																																																																																																																																																																																																																												
OG0009692																																40.OZ|40.OZ_002770-T1																																																																																																																																																																																																																																																																																																																												
OG0009693																																40.OZ|40.OZ_002773-T1																																																																																																																																																																																																																																																																																																																												
OG0009694																																40.OZ|40.OZ_002781-T1																																																																																																																																																																																																																																																																																																																												
OG0009695																																40.OZ|40.OZ_002783-T1																																																																																																																																																																																																																																																																																																																												
OG0009696																																40.OZ|40.OZ_002787-T1																																																																																																																																																																																																																																																																																																																												
OG0009697																																40.OZ|40.OZ_002790-T1																																																																																																																																																																																																																																																																																																																												
OG0009698																																40.OZ|40.OZ_002791-T1																																																																																																																																																																																																																																																																																																																												
OG0009699																																40.OZ|40.OZ_002792-T1																																																																																																																																																																																																																																																																																																																												
OG0009700																																40.OZ|40.OZ_002795-T1																																																																																																																																																																																																																																																																																																																												
OG0009701																																40.OZ|40.OZ_002803-T1																																																																																																																																																																																																																																																																																																																												
OG0009702																																40.OZ|40.OZ_002804-T1																																																																																																																																																																																																																																																																																																																												
OG0009703																																40.OZ|40.OZ_002805-T1																																																																																																																																																																																																																																																																																																																												
OG0009704																																40.OZ|40.OZ_002806-T1																																																																																																																																																																																																																																																																																																																												
OG0009705																																40.OZ|40.OZ_002809-T1																																																																																																																																																																																																																																																																																																																												
OG0009706																																40.OZ|40.OZ_002814-T1																																																																																																																																																																																																																																																																																																																												
OG0009707																																40.OZ|40.OZ_002819-T1																																																																																																																																																																																																																																																																																																																												
OG0009708																																40.OZ|40.OZ_002822-T1																																																																																																																																																																																																																																																																																																																												
OG0009709																																40.OZ|40.OZ_002828-T1																																																																																																																																																																																																																																																																																																																												
OG0009710																																40.OZ|40.OZ_002831-T1																																																																																																																																																																																																																																																																																																																												
OG0009711																																40.OZ|40.OZ_002832-T1																																																																																																																																																																																																																																																																																																																												
OG0009712																																40.OZ|40.OZ_002833-T1																																																																																																																																																																																																																																																																																																																												
OG0009713																																40.OZ|40.OZ_002836-T1																																																																																																																																																																																																																																																																																																																												
OG0009714																																40.OZ|40.OZ_002840-T1																																																																																																																																																																																																																																																																																																																												
OG0009715																																40.OZ|40.OZ_002841-T1																																																																																																																																																																																																																																																																																																																												
OG0009716																																40.OZ|40.OZ_002842-T1																																																																																																																																																																																																																																																																																																																												
OG0009717																																40.OZ|40.OZ_002845-T1																																																																																																																																																																																																																																																																																																																												
OG0009718																																40.OZ|40.OZ_002847-T1																																																																																																																																																																																																																																																																																																																												
OG0009719																																40.OZ|40.OZ_002858-T1																																																																																																																																																																																																																																																																																																																												
OG0009720																																40.OZ|40.OZ_002862-T1																																																																																																																																																																																																																																																																																																																												
OG0009721																																40.OZ|40.OZ_002863-T1																																																																																																																																																																																																																																																																																																																												
OG0009722																																40.OZ|40.OZ_002869-T1																																																																																																																																																																																																																																																																																																																												
OG0009723																																40.OZ|40.OZ_002872-T1																																																																																																																																																																																																																																																																																																																												
OG0009724																																40.OZ|40.OZ_002874-T1																																																																																																																																																																																																																																																																																																																												
OG0009725																																40.OZ|40.OZ_002875-T1																																																																																																																																																																																																																																																																																																																												
OG0009726																																40.OZ|40.OZ_002878-T1																																																																																																																																																																																																																																																																																																																												
OG0009727																																40.OZ|40.OZ_002888-T1																																																																																																																																																																																																																																																																																																																												
OG0009728																																40.OZ|40.OZ_002891-T1																																																																																																																																																																																																																																																																																																																												
OG0009729																																40.OZ|40.OZ_002895-T1																																																																																																																																																																																																																																																																																																																												
OG0009730																																40.OZ|40.OZ_002896-T1																																																																																																																																																																																																																																																																																																																												
OG0009731																																40.OZ|40.OZ_002898-T1																																																																																																																																																																																																																																																																																																																												
OG0009732																																40.OZ|40.OZ_002900-T1																																																																																																																																																																																																																																																																																																																												
OG0009733																																40.OZ|40.OZ_002901-T1																																																																																																																																																																																																																																																																																																																												
OG0009734																																40.OZ|40.OZ_002912-T1																																																																																																																																																																																																																																																																																																																												
OG0009735																																40.OZ|40.OZ_002914-T1																																																																																																																																																																																																																																																																																																																												
OG0009736																																40.OZ|40.OZ_002921-T1																																																																																																																																																																																																																																																																																																																												
OG0009737																																40.OZ|40.OZ_002922-T1																																																																																																																																																																																																																																																																																																																												
OG0009738																																40.OZ|40.OZ_002925-T1																																																																																																																																																																																																																																																																																																																												
OG0009739																																40.OZ|40.OZ_002936-T1																																																																																																																																																																																																																																																																																																																												
OG0009740																																40.OZ|40.OZ_002937-T1																																																																																																																																																																																																																																																																																																																												
OG0009741																																40.OZ|40.OZ_002944-T1																																																																																																																																																																																																																																																																																																																												
